word,onsets,offsets
again,346.434,346.8989
my,347.6272,347.7822
friend,347.7822,348.2122
smiled,348.2122,348.8622
gently,348.8622,349.3522
and,349.3522,349.5122
indulgently,349.5122,350.3616
you,350.9602,351.0852
can,351.0852,351.2452
see,351.2452,351.5052
yourself,351.5052,352.2752
this,352.4352,352.5252
isn,352.5252,352.7652
t,352.7652,352.8752
a,352.8752,352.9252
sheep,352.9252,353.3952
it,353.3952,353.5352
s,353.5352,353.5952
a,353.5952,353.6452
ram,353.6452,354.3445
it,354.6787,354.7837
has,354.7837,355.1037
horns,355.1037,355.9486
so,356.9113,357.1363
once,357.1363,357.3963
again,357.3963,357.6863
i,357.6863,357.8463
redid,357.8463,358.3963
my,358.3963,358.5963
drawing,358.5963,359.0811
but,359.3703,359.5053
it,359.5053,359.6053
was,359.6053,359.7753
rejected,359.7753,360.4199
like,360.6692,360.8742
the,360.8742,360.9342
previous,360.9342,361.4842
ones,361.4842,361.8685
this,362.5619,362.9069
one,362.9069,363.1269
s,363.1269,363.2869
too,363.2869,363.5669
old,363.5669,364.5369
i,364.5769,364.6269
want,364.6269,364.8969
a,364.8969,364.9269
sheep,364.9269,365.3569
that,365.3569,365.4869
will,365.4869,365.7569
live,365.7569,366.0569
a,366.0569,366.1069
long,366.1069,366.3969
time,366.3969,367.0356
so,368.0083,368.2733
getting,368.2733,368.6033
impatient,368.6033,369.3633
as,369.3633,369.6533
i,369.6533,369.7933
was,369.7933,370.0433
eager,370.0433,370.3033
to,370.3033,370.4033
start,370.4033,370.7533
dismantling,370.7533,371.3533
my,371.3533,371.5233
engine,371.5233,371.9922
i,372.3263,372.5713
hastily,372.5713,373.1213
sketched,373.1213,373.7213
this,373.7213,374.0313
drawing,374.0313,374.4704
and,374.7547,374.8997
i,374.8997,374.9997
snapped,374.9997,375.4946
this,376.1381,376.5131
here,376.5131,376.7731
is,376.7731,376.9431
the,376.9431,377.0131
box,377.0131,377.4731
the,377.5331,377.5931
sheep,377.5931,377.9131
you,377.9131,378.0031
want,378.0031,378.2931
is,378.2931,378.3931
inside,378.3931,379.0322
but,379.7606,379.8756
i,379.8756,380.0156
was,380.0156,380.2056
very,380.2056,380.5056
surprised,380.5056,381.3156
to,381.3156,381.4156
see,381.4156,381.6756
the,381.6756,381.7356
face,381.7356,382.1456
of,382.1456,382.2556
my,382.2556,382.4556
young,382.4556,382.8956
judge,382.8956,383.3656
light,383.3656,383.7056
up,383.7056,383.9845
it,384.6881,384.7531
s,384.7531,384.9231
exactly,384.9231,385.6731
the,385.6731,385.8131
way,385.8131,385.9831
i,385.9831,386.0931
wanted,386.0931,386.6924
do,387.0915,387.3965
you,387.3965,387.4665
think,387.4665,387.8065
this,387.8065,387.9465
sheep,387.9465,388.2865
needs,388.2865,388.4765
a,388.4765,388.5165
lot,388.5165,388.6765
of,388.6765,388.7965
grass,388.7965,389.4155
why,390.1637,390.6137
because,391.3171,391.6221
where,391.6221,391.8621
i,391.8621,392.0221
m,392.0221,392.1221
from,392.1221,392.4221
everything,392.4221,392.8521
is,392.8521,393.0021
very,393.0021,393.2721
small,393.2721,393.8566
there,394.6447,394.8097
will,394.8097,394.9497
certainly,394.9497,395.4397
be,395.4397,395.5697
enough,395.5697,395.9046
i,396.1539,396.4189
gave,396.4189,396.6689
you,396.6689,396.8189
a,396.8189,396.8689
very,396.8689,397.1489
small,397.1489,397.6189
sheep,397.6189,398.1532
he,399.1109,399.2759
leaned,399.2759,399.6059
his,399.6059,399.8759
head,399.8759,400.1659
towards,400.1659,400.5259
the,400.5259,400.5859
drawing,400.5859,401.0755
not,401.6291,401.8441
that,401.8441,402.2741
small,402.2741,402.7836
look,403.4072,403.9667
he,404.3058,404.3908
s,404.3908,404.4908
fallen,404.4908,404.7908
asleep,404.7908,405.5154
and,406.3484,406.6134
that,406.6134,406.9234
s,406.9234,406.9934
how,406.9934,407.1634
i,407.1634,407.2734
met,407.2734,407.5634
the,407.5634,407.6434
little,407.6434,407.8834
prince,407.8834,408.4675
it,410.0457,410.1807
took,410.1807,410.4107
me,410.4107,410.5607
a,410.5607,410.5907
long,410.5907,410.9907
time,410.9907,411.3807
to,411.3807,411.4907
find,411.4907,411.8707
out,411.8707,412.0707
where,412.0707,412.2207
he,412.2207,412.3007
came,412.3007,412.6307
from,412.6307,412.9301
the,413.4537,413.7687
